,event,date,fighter_1,fighter_2,result,method,round,time
7541,UFC 40: Vendetta,2002-11-22,Carlos Newton,Pete Spratt,win,SUB,1,1:45
7542,UFC 40: Vendetta,2002-11-22,Robbie Lawler,Tiki Ghosn,win,KO/TKO,1,1:29
7543,UFC 40: Vendetta,2002-11-22,Andrei Arlovski,Ian Freeman,win,KO/TKO,1,1:18
7544,UFC 40: Vendetta,2002-11-22,Vladimir Matyushenko,Travis Wiuff,win,KO/TKO,1,4:10
7545,UFC 40: Vendetta,2002-11-22,Phillip Miller,Mark Weir,win,SUB,2,4:50
7546,UFC 39: The Warriors Return,2002-09-27,Ricco Rodriguez,Randy Couture,win,KO/TKO,5,3:04
7547,UFC 39: The Warriors Return,2002-09-27,Tim Sylvia,Wesley Correira,win,KO/TKO,2,1:43
7548,UFC 39: The Warriors Return,2002-09-27,BJ Penn,Matt Serra,win,U-DEC,3,5:00
7549,UFC 39: The Warriors Return,2002-09-27,Caol Uno,Din Thomas,win,U-DEC,3,5:00
7550,UFC 39: The Warriors Return,2002-09-27,Gan McGee,Pedro Rizzo,win,KO/TKO,1,5:00
7551,UFC 39: The Warriors Return,2002-09-27,Phil Baroni,Dave Menne,win,KO/TKO,1,0:18
7552,UFC 39: The Warriors Return,2002-09-27,Matt Lindland,Ivan Salaverry,win,U-DEC,3,5:00
7553,UFC 39: The Warriors Return,2002-09-27,Sean Sherk,Benji Radach,win,KO/TKO,1,4:16
7554,UFC 38: Brawl at the Hall,2002-07-13,Matt Hughes,Carlos Newton,win,KO/TKO,4,3:37
7555,UFC 38: Brawl at the Hall,2002-07-13,Ian Freeman,Frank Mir,win,KO/TKO,1,4:35
7556,UFC 38: Brawl at the Hall,2002-07-13,Mark Weir,Eugene Jackson,win,KO/TKO,1,0:10
7557,UFC 38: Brawl at the Hall,2002-07-13,Genki Sudo,Leigh Remedios,win,SUB,2,1:38
7558,UFC 38: Brawl at the Hall,2002-07-13,Phillip Miller,James Zikic,win,U-DEC,3,5:00
7559,UFC 38: Brawl at the Hall,2002-07-13,Renato Sobral,Elvis Sinosic,win,U-DEC,3,5:00
7560,UFC 38: Brawl at the Hall,2002-07-13,Evan Tanner,Chris Haseman,win,U-DEC,3,5:00
7561,UFC 37.5: As Real As It Gets,2002-06-22,Chuck Liddell,Vitor Belfort,win,U-DEC,3,5:00
7562,UFC 37.5: As Real As It Gets,2002-06-22,Benji Radach,Nick Serra,win,U-DEC,3,5:00
7563,UFC 37.5: As Real As It Gets,2002-06-22,Pete Spratt,Zach Light,win,SUB,1,2:25
7564,UFC 37.5: As Real As It Gets,2002-06-22,Robbie Lawler,Steve Berger,win,KO/TKO,2,0:27
7565,UFC 37.5: As Real As It Gets,2002-06-22,Tony Fryklund,Rodrigo Ruas,win,KO/TKO,2,3:34
7566,UFC 37.5: As Real As It Gets,2002-06-22,Yves Edwards,Joao Pierini,win,KO/TKO,1,1:19
7567,UFC 37: High Impact,2002-05-10,Murilo Bustamante,Matt Lindland,win,SUB,3,1:33
7568,UFC 37: High Impact,2002-05-10,Ricco Rodriguez,Tsuyoshi Kohsaka,win,KO/TKO,2,3:25
7569,UFC 37: High Impact,2002-05-10,BJ Penn,Paul Creighton,win,KO/TKO,2,3:23
7570,UFC 37: High Impact,2002-05-10,Phil Baroni,Amar Suloev,win,KO/TKO,1,2:59
7571,UFC 37: High Impact,2002-05-10,Caol Uno,Yves Edwards,win,U-DEC,3,5:00
7572,UFC 37: High Impact,2002-05-10,Ivan Salaverry,Andrei Semenov,win,KO/TKO,3,2:27
7573,UFC 37: High Impact,2002-05-10,Benji Radach,Steve Berger,nc,Overturned,1,0:27
7574,UFC 37: High Impact,2002-05-10,Robbie Lawler,Aaron Riley,win,U-DEC,3,5:00
7575,UFC 36: Worlds Collide,2002-03-22,Josh Barnett,Randy Couture,win,KO/TKO,2,4:35
7576,UFC 36: Worlds Collide,2002-03-22,Pedro Rizzo,Andrei Arlovski,win,KO/TKO,3,1:45
7577,UFC 36: Worlds Collide,2002-03-22,Matt Hughes,Hayato Sakurai,win,KO/TKO,4,3:01
7578,UFC 36: Worlds Collide,2002-03-22,Matt Lindland,Pat Miletich,win,KO/TKO,1,3:09
7579,UFC 36: Worlds Collide,2002-03-22,Evan Tanner,Elvis Sinosic,win,KO/TKO,1,2:06
7580,UFC 36: Worlds Collide,2002-03-22,Frank Mir,Pete Williams,win,SUB,1,0:46
7581,UFC 36: Worlds Collide,2002-03-22,Matt Serra,Kelly Dullanty,win,SUB,1,2:58
7582,UFC 36: Worlds Collide,2002-03-22,Sean Sherk,Jutaro Nakao,win,U-DEC,3,5:00
7583,UFC 35: Throwdown,2002-01-11,Jens Pulver,BJ Penn,win,M-DEC,5,5:00
7584,UFC 35: Throwdown,2002-01-11,Ricco Rodriguez,Jeff Monson,win,KO/TKO,3,3:00
7585,UFC 35: Throwdown,2002-01-11,Murilo Bustamante,Dave Menne,win,KO/TKO,2,0:44
7586,UFC 35: Throwdown,2002-01-11,Chuck Liddell,Amar Suloev,win,U-DEC,3,5:00
7587,UFC 35: Throwdown,2002-01-11,Andrei Semenov,Ricardo Almeida,win,KO/TKO,2,2:01
7588,UFC 35: Throwdown,2002-01-11,Kevin Randleman,Renato Sobral,win,U-DEC,3,5:00
7589,UFC 35: Throwdown,2002-01-11,Gil Castillo,Chris Brennan,win,U-DEC,3,5:00
7590,UFC 35: Throwdown,2002-01-11,Eugene Jackson,Keith Rockel,win,SUB,2,1:14
7591,UFC 34: High Voltage,2001-11-02,Randy Couture,Pedro Rizzo,win,KO/TKO,3,3:22
7592,UFC 34: High Voltage,2001-11-02,Ricco Rodriguez,Pete Williams,win,KO/TKO,2,4:02
7593,UFC 34: High Voltage,2001-11-02,Matt Hughes,Carlos Newton,win,KO/TKO,2,1:27
7594,UFC 34: High Voltage,2001-11-02,BJ Penn,Caol Uno,win,KO/TKO,1,0:11
7595,UFC 34: High Voltage,2001-11-02,Josh Barnett,Bobby Hoffman,win,KO/TKO,2,4:25
7596,UFC 34: High Voltage,2001-11-02,Evan Tanner,Homer Moore,win,SUB,2,0:55
7597,UFC 34: High Voltage,2001-11-02,Matt Lindland,Phil Baroni,win,M-DEC,3,5:00
7598,UFC 34: High Voltage,2001-11-02,Frank Mir,Roberto Traven,win,SUB,1,1:05
7599,UFC 33: Victory in Vegas,2001-09-28,Tito Ortiz,Vladimir Matyushenko,win,U-DEC,5,5:00
7600,UFC 33: Victory in Vegas,2001-09-28,Jens Pulver,Dennis Hallman,win,U-DEC,5,5:00
7601,UFC 33: Victory in Vegas,2001-09-28,Chuck Liddell,Murilo Bustamante,win,U-DEC,3,5:00
7602,UFC 33: Victory in Vegas,2001-09-28,Matt Serra,Yves Edwards,win,M-DEC,3,5:00
7603,UFC 33: Victory in Vegas,2001-09-28,Dave Menne,Gil Castillo,win,U-DEC,5,5:00
7604,UFC 33: Victory in Vegas,2001-09-28,Jutaro Nakao,Tony DeSouza,win,KO/TKO,2,0:15
7605,UFC 33: Victory in Vegas,2001-09-28,Ricardo Almeida,Eugene Jackson,win,SUB,1,4:06
7606,UFC 33: Victory in Vegas,2001-09-28,Din Thomas,Fabiano Iha,win,U-DEC,3,5:00
7607,UFC 32: Showdown in the Meadowlands,2001-06-29,Tito Ortiz,Elvis Sinosic,win,KO/TKO,1,3:32
7608,UFC 32: Showdown in the Meadowlands,2001-06-29,BJ Penn,Din Thomas,win,KO/TKO,1,2:42
7609,UFC 32: Showdown in the Meadowlands,2001-06-29,Josh Barnett,Semmy Schilt,win,SUB,1,4:21
7610,UFC 32: Showdown in the Meadowlands,2001-06-29,Pat Miletich,Shonie Carter,win,KO/TKO,2,2:42
7611,UFC 32: Showdown in the Meadowlands,2001-06-29,Caol Uno,Fabiano Iha,win,KO/TKO,1,1:48
7612,UFC 32: Showdown in the Meadowlands,2001-06-29,Vladimir Matyushenko,Yuki Kondo,win,U-DEC,3,5:00
7613,UFC 32: Showdown in the Meadowlands,2001-06-29,Ricco Rodriguez,Andrei Arlovski,win,KO/TKO,3,1:23
7614,UFC 32: Showdown in the Meadowlands,2001-06-29,Tony DeSouza,Paul Rodriguez,win,SUB,1,1:05
7615,UFC 31: Locked and Loaded,2001-05-04,Randy Couture,Pedro Rizzo,win,U-DEC,5,5:00
7616,UFC 31: Locked and Loaded,2001-05-04,Carlos Newton,Pat Miletich,win,SUB,3,2:50
7617,UFC 31: Locked and Loaded,2001-05-04,Chuck Liddell,Kevin Randleman,win,KO/TKO,1,1:18
7618,UFC 31: Locked and Loaded,2001-05-04,Shonie Carter,Matt Serra,win,KO/TKO,3,4:51
7619,UFC 31: Locked and Loaded,2001-05-04,Semmy Schilt,Pete Williams,win,KO/TKO,2,1:28
7620,UFC 31: Locked and Loaded,2001-05-04,Matt Lindland,Ricardo Almeida,win,DQ,3,4:21
7621,UFC 31: Locked and Loaded,2001-05-04,BJ Penn,Joey Gilbert,win,KO/TKO,1,4:57
7622,UFC 31: Locked and Loaded,2001-05-04,Tony DeSouza,Steve Berger,win,U-DEC,3,5:00
7623,UFC 30: Battle on the Boardwalk,2001-02-23,Tito Ortiz,Evan Tanner,win,KO/TKO,1,0:32
7624,UFC 30: Battle on the Boardwalk,2001-02-23,Jens Pulver,Caol Uno,win,U-DEC,5,5:00
7625,UFC 30: Battle on the Boardwalk,2001-02-23,Fabiano Iha,Phil Johns,win,SUB,1,1:40
7626,UFC 30: Battle on the Boardwalk,2001-02-23,Elvis Sinosic,Jeremy Horn,win,SUB,1,2:52
7627,UFC 30: Battle on the Boardwalk,2001-02-23,Pedro Rizzo,Josh Barnett,win,KO/TKO,2,4:21
7628,UFC 30: Battle on the Boardwalk,2001-02-23,Bobby Hoffman,Mark Robinson,nc,Overturned,1,3:27
7629,UFC 30: Battle on the Boardwalk,2001-02-23,Phil Baroni,Curtis Stout,win,U-DEC,2,5:00
7630,UFC 30: Battle on the Boardwalk,2001-02-23,Sean Sherk,Tiki Ghosn,win,SUB,2,4:47
7631,UFC 29: Defense of the Belts,2000-12-16,Tito Ortiz,Yuki Kondo,win,SUB,1,1:52
7632,UFC 29: Defense of the Belts,2000-12-16,Pat Miletich,Kenichi Yamamoto,win,SUB,2,1:58
7633,UFC 29: Defense of the Belts,2000-12-16,Matt Lindland,Yoji Anjo,win,KO/TKO,1,2:58
7634,UFC 29: Defense of the Belts,2000-12-16,Fabiano Iha,Daiju Takase,win,KO/TKO,1,2:24
7635,UFC 29: Defense of the Belts,2000-12-16,Evan Tanner,Lance Gibson,win,KO/TKO,1,4:58
7636,UFC 29: Defense of the Belts,2000-12-16,Dennis Hallman,Matt Hughes,win,SUB,1,0:20
7637,UFC 29: Defense of the Belts,2000-12-16,Chuck Liddell,Jeff Monson,win,U-DEC,3,5:00
7638,UFC 28: High Stakes,2000-11-17,Randy Couture,Kevin Randleman,win,KO/TKO,3,4:13
7639,UFC 28: High Stakes,2000-11-17,Renato Sobral,Maurice Smith,win,M-DEC,3,5:00
7640,UFC 28: High Stakes,2000-11-17,Josh Barnett,Gan McGee,win,KO/TKO,2,4:34
7641,UFC 28: High Stakes,2000-11-17,Andrei Arlovski,Aaron Brink,win,SUB,1,0:55
7642,UFC 28: High Stakes,2000-11-17,Jens Pulver,John Lewis,win,KO/TKO,1,0:15
7643,UFC 28: High Stakes,2000-11-17,Mark Hughes,Alex Stiebling,win,U-DEC,2,5:00
7644,UFC 28: High Stakes,2000-11-17,Ben Earwood,Chris Lytle,win,U-DEC,2,5:00
7645,UFC 27: Ultimate Bad Boyz,2000-09-22,Pedro Rizzo,Dan Severn,win,KO/TKO,1,1:33
7646,UFC 27: Ultimate Bad Boyz,2000-09-22,Maurice Smith,Bobby Hoffman,win,S-DEC,3,5:00
7647,UFC 27: Ultimate Bad Boyz,2000-09-22,Jeremy Horn,Eugene Jackson,win,SUB,1,4:32
7648,UFC 27: Ultimate Bad Boyz,2000-09-22,Fabiano Iha,Laverne Clark,win,SUB,1,1:10
7649,UFC 27: Ultimate Bad Boyz,2000-09-22,Yuki Kondo,Alexandre Dantas,win,KO/TKO,3,2:28
7650,UFC 27: Ultimate Bad Boyz,2000-09-22,Ian Freeman,Tedd Williams,win,U-DEC,3,5:00
7651,UFC 27: Ultimate Bad Boyz,2000-09-22,Jeff Monson,Tim Lajcik,win,U-DEC,2,5:00
7652,UFC 27: Ultimate Bad Boyz,2000-09-22,Brad Gumm,CJ Fernandes,draw,U-DEC,2,5:00
7653,UFC 26: Ultimate Field Of Dreams,2000-06-09,Kevin Randleman,Pedro Rizzo,win,U-DEC,5,5:00
7654,UFC 26: Ultimate Field Of Dreams,2000-06-09,Tyrone Roberts,David Dodd,win,U-DEC,3,5:00
7655,UFC 26: Ultimate Field Of Dreams,2000-06-09,Pat Miletich,John Alessio,win,SUB,2,1:43
7656,UFC 26: Ultimate Field Of Dreams,2000-06-09,Amaury Bitetti,Alex Andrade,win,DQ,2,0:43
7657,UFC 26: Ultimate Field Of Dreams,2000-06-09,Matt Hughes,Marcelo Aguiar,win,KO/TKO,1,4:34
7658,UFC 26: Ultimate Field Of Dreams,2000-06-09,Jens Pulver,Joao Roque,win,U-DEC,3,5:00
7659,UFC 26: Ultimate Field Of Dreams,2000-06-09,Ian Freeman,Nate Schroeder,win,KO/TKO,2,2:13
7660,UFC 26: Ultimate Field Of Dreams,2000-06-09,Shonie Carter,Adrian Serrano,win,U-DEC,2,5:00
7661,UFC 25: Ultimate Japan 3,2000-04-14,Tito Ortiz,Wanderlei Silva,win,U-DEC,5,5:00
7662,UFC 25: Ultimate Japan 3,2000-04-14,Murilo Bustamante,Yoji Anjo,win,SUB,2,0:31
7663,UFC 25: Ultimate Japan 3,2000-04-14,Sanae Kikuta,Eugene Jackson,win,SUB,1,4:38
7664,UFC 25: Ultimate Japan 3,2000-04-14,Ron Waterman,Satoshi Honma,win,U-DEC,3,5:00
7665,UFC 25: Ultimate Japan 3,2000-04-14,Ikuhisa Minowa,Joe Slick,win,KO/TKO,3,1:54
7666,UFC 25: Ultimate Japan 3,2000-04-14,Laverne Clark,Koji Oishi,win,M-DEC,3,5:00
7667,UFC 24: First Defense,2000-03-10,Tedd Williams,Steve Judson,win,KO/TKO,1,3:23
7668,UFC 24: First Defense,2000-03-10,Lance Gibson,Jermaine Andre,win,KO/TKO,3,3:35
7669,UFC 24: First Defense,2000-03-10,Dave Menne,Fabiano Iha,win,U-DEC,3,5:00
7670,UFC 24: First Defense,2000-03-10,Bob Cook,Tiki Ghosn,win,SUB,2,1:29
7671,UFC 24: First Defense,2000-03-10,Jens Pulver,David Velasquez,win,KO/TKO,2,2:41
7672,UFC 24: First Defense,2000-03-10,Scott Adams,Ian Freeman,win,SUB,1,3:09
7673,UFC 24: First Defense,2000-03-10,Shonie Carter,Brad Gumm,win,U-DEC,2,5:00
7674,UFC 23: Ultimate Japan 2,1999-11-19,Kevin Randleman,Pete Williams,win,U-DEC,5,5:00
7675,UFC 23: Ultimate Japan 2,1999-11-19,Pedro Rizzo,Tsuyoshi Kohsaka,win,KO/TKO,3,1:17
7676,UFC 23: Ultimate Japan 2,1999-11-19,Kenichi Yamamoto,Katsuhisa Fujii,win,SUB,2,4:15
7677,UFC 23: Ultimate Japan 2,1999-11-19,Joe Slick,Jason DeLucia,win,KO/TKO,1,1:28
7678,UFC 23: Ultimate Japan 2,1999-11-19,Eugene Jackson,Keiichiro Yamamiya,win,KO/TKO,3,3:12
7679,UFC 23: Ultimate Japan 2,1999-11-19,Kenichi Yamamoto,Daiju Takase,win,U-DEC,3,5:00
7680,UFC 23: Ultimate Japan 2,1999-11-19,Katsuhisa Fujii,Masutatsu Yano,win,KO/TKO,2,3:12
7681,UFC 22: Only One Can be Champion,1999-09-24,Frank Shamrock,Tito Ortiz,win,KO/TKO,4,4:42
7682,UFC 22: Only One Can be Champion,1999-09-24,Tim Lajcik,Ron Waterman,draw,U-DEC,3,5:00
7683,UFC 22: Only One Can be Champion,1999-09-24,Jeremy Horn,Jason Godsey,win,SUB,1,2:08
7684,UFC 22: Only One Can be Champion,1999-09-24,Brad Kohler,Steve Judson,win,KO/TKO,1,0:30
7685,UFC 22: Only One Can be Champion,1999-09-24,Chuck Liddell,Paul Jones,win,KO/TKO,1,3:53
7686,UFC 22: Only One Can be Champion,1999-09-24,Matt Hughes,Valeri Ignatov,win,U-DEC,3,5:00
7687,UFC 22: Only One Can be Champion,1999-09-24,John Lewis,Lowell Anderson,win,KO/TKO,3,0:13
7688,UFC 22: Only One Can be Champion,1999-09-24,Jens Pulver,Alfonso Alcarez,draw,M-DEC,2,5:00
7689,UFC 21: Return of the Champions,1999-07-16,Maurice Smith,Marco Ruas,win,KO/TKO,1,5:00
7690,UFC 21: Return of the Champions,1999-07-16,Pat Miletich,Andre Pederneiras,win,KO/TKO,2,1:34
7691,UFC 21: Return of the Champions,1999-07-16,Jeremy Horn,Daiju Takase,win,KO/TKO,1,4:41
7692,UFC 21: Return of the Champions,1999-07-16,Paul Jones,Flavio Luiz Moura,win,SUB,1,4:20
7693,UFC 21: Return of the Champions,1999-07-16,Tsuyoshi Kohsaka,Tim Lajcik,win,KO/TKO,2,5:00
7694,UFC 21: Return of the Champions,1999-07-16,Eugene Jackson,Royce Alger,win,KO/TKO,2,1:19
7695,UFC 21: Return of the Champions,1999-07-16,Andre Roberts,Ron Waterman,win,KO/TKO,1,2:51
7696,UFC 21: Return of the Champions,1999-07-16,Travis Fulton,David Dodd,win,U-DEC,2,5:00
7697,UFC 20: Battle for the Gold,1999-05-07,Bas Rutten,Kevin Randleman,win,S-DEC,3,3:00
7698,UFC 20: Battle for the Gold,1999-05-07,Pedro Rizzo,Tra Telligman,win,KO/TKO,1,4:30
7699,UFC 20: Battle for the Gold,1999-05-07,Pete Williams,Travis Fulton,win,SUB,1,6:28
7700,UFC 20: Battle for the Gold,1999-05-07,Wanderlei Silva,Tony Petarra,win,KO/TKO,1,2:53
7701,UFC 20: Battle for the Gold,1999-05-07,Marcelo Mello,David Roberts,win,KO/TKO,1,1:23
7702,UFC 20: Battle for the Gold,1999-05-07,Laverne Clark,Fabiano Iha,win,KO/TKO,1,1:21
7703,UFC 20: Battle for the Gold,1999-05-07,Ron Waterman,Chris Condo,win,KO/TKO,1,0:28
7704,UFC 19: Ultimate Young Guns,1999-03-05,Tito Ortiz,Guy Mezger,win,KO/TKO,1,9:56
7705,UFC 19: Ultimate Young Guns,1999-03-05,Gary Goodridge,Andre Roberts,win,KO/TKO,1,0:43
7706,UFC 19: Ultimate Young Guns,1999-03-05,Jeremy Horn,Chuck Liddell,win,SUB,1,12:00
7707,UFC 19: Ultimate Young Guns,1999-03-05,Kevin Randleman,Maurice Smith,win,U-DEC,2,3:00
7708,UFC 19: Ultimate Young Guns,1999-03-05,Evan Tanner,Valeri Ignatov,win,KO/TKO,1,2:58
7709,UFC 19: Ultimate Young Guns,1999-03-05,Pete Williams,Jason Godsey,win,SUB,1,1:56
7710,UFC 19: Ultimate Young Guns,1999-03-05,Sione Latu,Joey Roberts,win,KO/TKO,1,10:01
7711,UFC 18: The Road to the Heavyweight Title,1999-01-08,Bas Rutten,Tsuyoshi Kohsaka,win,KO/TKO,2,2:15
7712,UFC 18: The Road to the Heavyweight Title,1999-01-08,Pat Miletich,Jorge Patino,win,U-DEC,3,3:00
7713,UFC 18: The Road to the Heavyweight Title,1999-01-08,Pedro Rizzo,Mark Coleman,win,S-DEC,2,3:00
7714,UFC 18: The Road to the Heavyweight Title,1999-01-08,Tito Ortiz,Jerry Bohlander,win,KO/TKO,2,2:31
7715,UFC 18: The Road to the Heavyweight Title,1999-01-08,Mikey Burnett,Townsend Saunders,win,U-DEC,2,3:00
7716,UFC 18: The Road to the Heavyweight Title,1999-01-08,Evan Tanner,Darrel Gholar,win,SUB,1,7:57
7717,UFC 18: The Road to the Heavyweight Title,1999-01-08,Laverne Clark,Frank Caracci,win,KO/TKO,1,6:52
7718,UFC - Ultimate Brazil,1998-10-16,Frank Shamrock,John Lober,win,SUB,1,7:40
7719,UFC - Ultimate Brazil,1998-10-16,Vitor Belfort,Wanderlei Silva,win,KO/TKO,1,0:44
7720,UFC - Ultimate Brazil,1998-10-16,Pedro Rizzo,David Abbott,win,KO/TKO,1,8:07
7721,UFC - Ultimate Brazil,1998-10-16,Pat Miletich,Mikey Burnett,win,S-DEC,3,3:00
7722,UFC - Ultimate Brazil,1998-10-16,Tsuyoshi Kohsaka,Pete Williams,win,U-DEC,2,3:00
7723,UFC - Ultimate Brazil,1998-10-16,Ebenezer Fontes Braga,Jeremy Horn,win,SUB,1,3:27
7724,UFC - Ultimate Brazil,1998-10-16,Tulio Palhares,Adriano Santos,win,KO/TKO,1,9:00
7725,UFC - Ultimate Brazil,1998-10-16,Cesar Marscucci,Paulo Santos,win,KO/TKO,1,10:27
7726,UFC 17: Redemption,1998-05-15,Frank Shamrock,Jeremy Horn,win,SUB,2,1:28
7727,UFC 17: Redemption,1998-05-15,Pete Williams,Mark Coleman,win,KO/TKO,2,0:38
7728,UFC 17: Redemption,1998-05-15,Dan Henderson,Carlos Newton,win,S-DEC,2,3:00
7729,UFC 17: Redemption,1998-05-15,David Abbott,Hugo Duarte,win,KO/TKO,1,0:43
7730,UFC 17: Redemption,1998-05-15,Mike van Arsdale,Joe Pardo,win,SUB,1,11:01
7731,UFC 17: Redemption,1998-05-15,Carlos Newton,Bob Gilstrap,win,SUB,1,0:52
7732,UFC 17: Redemption,1998-05-15,Dan Henderson,Allan Goes,win,U-DEC,2,3:00
7733,UFC 17: Redemption,1998-05-15,Andre Roberts,Harry Moskowitz,win,U-DEC,2,3:00
7734,UFC 17: Redemption,1998-05-15,Chuck Liddell,Noe Hernandez,win,U-DEC,1,12:00
7735,UFC 16: Battle in the Bayou,1998-03-13,Frank Shamrock,Igor Zinoviev,win,KO/TKO,1,0:22
7736,UFC 16: Battle in the Bayou,1998-03-13,Tsuyoshi Kohsaka,Kimo Leopoldo,win,U-DEC,2,3:00
7737,UFC 16: Battle in the Bayou,1998-03-13,Pat Miletich,Chris Brennan,win,SUB,1,9:02
7738,UFC 16: Battle in the Bayou,1998-03-13,Jerry Bohlander,Kevin Jackson,win,SUB,1,10:23
7739,UFC 16: Battle in the Bayou,1998-03-13,Pat Miletich,Townsend Saunders,win,S-DEC,2,3:00
7740,UFC 16: Battle in the Bayou,1998-03-13,Mikey Burnett,Eugenio Tadeu,win,KO/TKO,1,9:45
7741,UFC 16: Battle in the Bayou,1998-03-13,Chris Brennan,Courtney Turner,win,SUB,1,1:20
7742,UFC 16: Battle in the Bayou,1998-03-13,Laverne Clark,Josh Stuart,win,KO/TKO,1,1:15
7743,UFC - Ultimate Japan,1997-12-21,Randy Couture,Maurice Smith,win,M-DEC,3,3:00
7744,UFC - Ultimate Japan,1997-12-21,Kazushi Sakuraba,Marcus Silveira,win,SUB,1,3:44
7745,UFC - Ultimate Japan,1997-12-21,Vitor Belfort,Joe Charles,win,SUB,1,4:03
7746,UFC - Ultimate Japan,1997-12-21,Frank Shamrock,Kevin Jackson,win,SUB,1,0:16
7747,UFC - Ultimate Japan,1997-12-21,Kazushi Sakuraba,Marcus Silveira,nc,Overturned,1,1:51
7748,UFC - Ultimate Japan,1997-12-21,David Abbott,Yoji Anjo,win,U-DEC,2,3:00
7749,UFC - Ultimate Japan,1997-12-21,Tra Telligman,Brad Kohler,win,SUB,1,10:05
7750,UFC 15: Collision Course,1997-10-17,Maurice Smith,David Abbott,win,SUB,1,8:08
7751,UFC 15: Collision Course,1997-10-17,Mark Kerr,Dwayne Cason,win,SUB,1,0:53
7752,UFC 15: Collision Course,1997-10-17,Randy Couture,Vitor Belfort,win,KO/TKO,1,8:16
7753,UFC 15: Collision Course,1997-10-17,Dave Beneteau,Carlos Barreto,win,U-DEC,2,3:00
7754,UFC 15: Collision Course,1997-10-17,Mark Kerr,Greg Stott,win,KO/TKO,1,0:17
7755,UFC 15: Collision Course,1997-10-17,Dwayne Cason,Houston Dorr,win,KO/TKO,1,3:43
7756,UFC 15: Collision Course,1997-10-17,Alex Hunter,Harry Moskowitz,win,S-DEC,1,12:00
7757,UFC 14: Showdown,1997-07-27,Maurice Smith,Mark Coleman,win,U-DEC,3,3:00
7758,UFC 14: Showdown,1997-07-27,Mark Kerr,Dan Bobish,win,SUB,1,1:38
7759,UFC 14: Showdown,1997-07-27,Kevin Jackson,Tony Fryklund,win,SUB,1,0:44
7760,UFC 14: Showdown,1997-07-27,Dan Bobish,Brian Johnston,win,SUB,1,2:10
7761,UFC 14: Showdown,1997-07-27,Mark Kerr,Moti Horenstein,win,KO/TKO,1,2:22
7762,UFC 14: Showdown,1997-07-27,Kevin Jackson,Todd Butler,win,KO/TKO,1,1:27
7763,UFC 14: Showdown,1997-07-27,Joe Moreira,Yuri Vaulin,win,U-DEC,2,3:00
7764,UFC 14: Showdown,1997-07-27,Alex Hunter,Sam Fulton,win,SUB,1,2:30
7765,UFC 14: Showdown,1997-07-27,Tony Fryklund,Donnie Chappell,win,SUB,1,1:31
7766,UFC 13: The Ultimate Force,1997-05-30,Vitor Belfort,David Abbott,win,KO/TKO,1,0:52
7767,UFC 13: The Ultimate Force,1997-05-30,Randy Couture,Steven Graham,win,KO/TKO,1,3:13
7768,UFC 13: The Ultimate Force,1997-05-30,Guy Mezger,Tito Ortiz,win,SUB,1,2:00
7769,UFC 13: The Ultimate Force,1997-05-30,Randy Couture,Tony Halme,win,SUB,1,0:56
7770,UFC 13: The Ultimate Force,1997-05-30,Steven Graham,Dmitri Stepanov,win,SUB,1,1:30
7771,UFC 13: The Ultimate Force,1997-05-30,Enson Inoue,Royce Alger,win,SUB,1,1:36
7772,UFC 13: The Ultimate Force,1997-05-30,Guy Mezger,Christophe Leninger,win,U-DEC,2,3:00
7773,UFC 13: The Ultimate Force,1997-05-30,Jack Nilson,Saeed Hosseini,win,KO/TKO,1,1:23
7774,UFC 13: The Ultimate Force,1997-05-30,Tito Ortiz,Wes Albritton,win,KO/TKO,1,0:31
7775,UFC 12: Judgement Day,1997-02-07,Mark Coleman,Dan Severn,win,SUB,1,2:57
7776,UFC 12: Judgement Day,1997-02-07,Vitor Belfort,Scott Ferrozzo,win,KO/TKO,1,0:43
7777,UFC 12: Judgement Day,1997-02-07,Jerry Bohlander,Nick Sanzo,win,SUB,1,0:39
7778,UFC 12: Judgement Day,1997-02-07,Vitor Belfort,Tra Telligman,win,KO/TKO,1,1:17
7779,UFC 12: Judgement Day,1997-02-07,Scott Ferrozzo,Jim Mullen,win,KO/TKO,1,8:02
7780,UFC 12: Judgement Day,1997-02-07,Yoshiki Takahashi,Wallid Ismail,win,U-DEC,2,3:00
7781,UFC 12: Judgement Day,1997-02-07,Jerry Bohlander,Rainy Martinez,win,SUB,1,1:24
7782,UFC 12: Judgement Day,1997-02-07,Justin Martin,Eric Martin,win,SUB,1,0:14
7783,UFC 12: Judgement Day,1997-02-07,Nick Sanzo,Jackie Lee,win,KO/TKO,1,0:48
7784,UFC - Ultimate Ultimate '96,1996-12-07,Don Frye,David Abbott,win,SUB,1,1:22
7785,UFC - Ultimate Ultimate '96,1996-12-07,David Abbott,Steve Nelmark,win,KO/TKO,1,1:03
7786,UFC - Ultimate Ultimate '96,1996-12-07,Don Frye,Mark Hall,win,SUB,1,0:20
7787,UFC - Ultimate Ultimate '96,1996-12-07,Ken Shamrock,Brian Johnston,win,SUB,1,5:48
7788,UFC - Ultimate Ultimate '96,1996-12-07,Kimo Leopoldo,Paul Varelans,win,KO/TKO,1,9:08
7789,UFC - Ultimate Ultimate '96,1996-12-07,David Abbott,Cal Worsham,win,KO/TKO,1,2:51
7790,UFC - Ultimate Ultimate '96,1996-12-07,Don Frye,Gary Goodridge,win,SUB,1,11:19
